datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi
2026-01-28 21:10:00,1769605800000000000,KQ.m@CZCE.CF,5m,14925.0,14935.0,14870.0,14890.0,22379.0,815421.0,813937.0
2026-01-28 21:15:00,1769606100000000000,KQ.m@CZCE.CF,5m,14890.0,14915.0,14885.0,14910.0,9902.0,813937.0,813702.0
2026-01-28 21:20:00,1769606400000000000,KQ.m@CZCE.CF,5m,14910.0,14915.0,14895.0,14905.0,6115.0,813702.0,813685.0
2026-01-28 21:25:00,1769606700000000000,KQ.m@CZCE.CF,5m,14905.0,14915.0,14870.0,14870.0,6731.0,813685.0,813180.0
2026-01-28 21:30:00,1769607000000000000,KQ.m@CZCE.CF,5m,14870.0,14895.0,14870.0,14880.0,7850.0,813180.0,812128.0
2026-01-28 21:35:00,1769607300000000000,KQ.m@CZCE.CF,5m,14880.0,14900.0,14875.0,14900.0,3966.0,812128.0,811828.0
2026-01-28 21:40:00,1769607600000000000,KQ.m@CZCE.CF,5m,14900.0,14905.0,14885.0,14895.0,3400.0,811828.0,811898.0
2026-01-28 21:45:00,1769607900000000000,KQ.m@CZCE.CF,5m,14895.0,14910.0,14890.0,14905.0,3986.0,811898.0,811236.0
2026-01-28 21:50:00,1769608200000000000,KQ.m@CZCE.CF,5m,14905.0,14905.0,14875.0,14885.0,4228.0,811236.0,810480.0
2026-01-28 21:55:00,1769608500000000000,KQ.m@CZCE.CF,5m,14885.0,14890.0,14865.0,14870.0,4411.0,810480.0,810831.0
2026-01-28 22:00:00,1769608800000000000,KQ.m@CZCE.CF,5m,14870.0,14875.0,14860.0,14870.0,5202.0,810831.0,811285.0
2026-01-28 22:05:00,1769609100000000000,KQ.m@CZCE.CF,5m,14870.0,14880.0,14860.0,14860.0,3110.0,811285.0,811245.0
2026-01-28 22:10:00,1769609400000000000,KQ.m@CZCE.CF,5m,14860.0,14875.0,14845.0,14870.0,10598.0,811245.0,811072.0
2026-01-28 22:15:00,1769609700000000000,KQ.m@CZCE.CF,5m,14870.0,14885.0,14870.0,14880.0,3713.0,811072.0,811098.0
2026-01-28 22:20:00,1769610000000000000,KQ.m@CZCE.CF,5m,14880.0,14880.0,14865.0,14870.0,2225.0,811098.0,810952.0
2026-01-28 22:25:00,1769610300000000000,KQ.m@CZCE.CF,5m,14870.0,14880.0,14860.0,14860.0,2389.0,810952.0,811336.0
2026-01-28 22:30:00,1769610600000000000,KQ.m@CZCE.CF,5m,14860.0,14875.0,14860.0,14865.0,2563.0,811336.0,811491.0
2026-01-28 22:35:00,1769610900000000000,KQ.m@CZCE.CF,5m,14865.0,14870.0,14860.0,14860.0,1950.0,811491.0,811260.0
2026-01-28 22:40:00,1769611200000000000,KQ.m@CZCE.CF,5m,14860.0,14865.0,14845.0,14855.0,3131.0,811260.0,810818.0
2026-01-28 22:45:00,1769611500000000000,KQ.m@CZCE.CF,5m,14855.0,14870.0,14850.0,14865.0,2099.0,810818.0,810592.0
2026-01-28 22:50:00,1769611800000000000,KQ.m@CZCE.CF,5m,14865.0,14875.0,14855.0,14870.0,2057.0,810592.0,810278.0
2026-01-28 22:55:00,1769612100000000000,KQ.m@CZCE.CF,5m,14870.0,14880.0,14865.0,14875.0,3095.0,810278.0,810539.0
2026-01-29 09:00:00,1769648400000000000,KQ.m@CZCE.CF,5m,14860.0,14890.0,14840.0,14860.0,12159.0,810539.0,809753.0
2026-01-29 09:05:00,1769648700000000000,KQ.m@CZCE.CF,5m,14860.0,14875.0,14855.0,14855.0,4287.0,809753.0,809282.0
2026-01-29 09:10:00,1769649000000000000,KQ.m@CZCE.CF,5m,14855.0,14870.0,14845.0,14845.0,4374.0,809282.0,809238.0
2026-01-29 09:15:00,1769649300000000000,KQ.m@CZCE.CF,5m,14845.0,14865.0,14830.0,14840.0,7439.0,809238.0,808741.0
2026-01-29 09:20:00,1769649600000000000,KQ.m@CZCE.CF,5m,14840.0,14850.0,14830.0,14845.0,6446.0,808741.0,807288.0
2026-01-29 09:25:00,1769649900000000000,KQ.m@CZCE.CF,5m,14845.0,14855.0,14835.0,14850.0,2658.0,807288.0,806820.0
2026-01-29 09:30:00,1769650200000000000,KQ.m@CZCE.CF,5m,14850.0,14865.0,14845.0,14845.0,4426.0,806820.0,806224.0
2026-01-29 09:35:00,1769650500000000000,KQ.m@CZCE.CF,5m,14845.0,14860.0,14840.0,14860.0,2953.0,806224.0,806102.0
2026-01-29 09:40:00,1769650800000000000,KQ.m@CZCE.CF,5m,14860.0,14865.0,14855.0,14865.0,2804.0,806102.0,806071.0
2026-01-29 09:45:00,1769651100000000000,KQ.m@CZCE.CF,5m,14865.0,14900.0,14860.0,14895.0,7556.0,806071.0,805945.0
2026-01-29 09:50:00,1769651400000000000,KQ.m@CZCE.CF,5m,14895.0,14900.0,14880.0,14895.0,5963.0,805945.0,806109.0
2026-01-29 09:55:00,1769651700000000000,KQ.m@CZCE.CF,5m,14895.0,14895.0,14870.0,14885.0,3095.0,806109.0,805642.0
2026-01-29 10:00:00,1769652000000000000,KQ.m@CZCE.CF,5m,14885.0,14895.0,14860.0,14880.0,3357.0,805642.0,805542.0
2026-01-29 10:05:00,1769652300000000000,KQ.m@CZCE.CF,5m,14880.0,14880.0,14860.0,14865.0,2472.0,805542.0,804869.0
2026-01-29 10:10:00,1769652600000000000,KQ.m@CZCE.CF,5m,14865.0,14880.0,14865.0,14875.0,2658.0,804869.0,804060.0
2026-01-29 10:30:00,1769653800000000000,KQ.m@CZCE.CF,5m,14875.0,14915.0,14870.0,14910.0,5250.0,804060.0,804779.0
2026-01-29 10:35:00,1769654100000000000,KQ.m@CZCE.CF,5m,14910.0,14915.0,14890.0,14900.0,4677.0,804779.0,805562.0
2026-01-29 10:40:00,1769654400000000000,KQ.m@CZCE.CF,5m,14900.0,14900.0,14880.0,14895.0,3726.0,805562.0,805653.0
2026-01-29 10:45:00,1769654700000000000,KQ.m@CZCE.CF,5m,14895.0,14920.0,14895.0,14910.0,4190.0,805653.0,806477.0
2026-01-29 10:50:00,1769655000000000000,KQ.m@CZCE.CF,5m,14910.0,14920.0,14905.0,14920.0,3095.0,806477.0,806726.0
2026-01-29 10:55:00,1769655300000000000,KQ.m@CZCE.CF,5m,14920.0,14920.0,14900.0,14915.0,3092.0,806726.0,806812.0
2026-01-29 11:00:00,1769655600000000000,KQ.m@CZCE.CF,5m,14915.0,14920.0,14900.0,14915.0,3374.0,806812.0,807034.0
2026-01-29 11:05:00,1769655900000000000,KQ.m@CZCE.CF,5m,14915.0,14925.0,14905.0,14920.0,1824.0,807034.0,807118.0
2026-01-29 11:10:00,1769656200000000000,KQ.m@CZCE.CF,5m,14920.0,14925.0,14905.0,14910.0,1928.0,807118.0,807387.0
2026-01-29 11:15:00,1769656500000000000,KQ.m@CZCE.CF,5m,14910.0,14920.0,14885.0,14885.0,4725.0,807387.0,806729.0
2026-01-29 11:20:00,1769656800000000000,KQ.m@CZCE.CF,5m,14885.0,14905.0,14880.0,14890.0,3293.0,806729.0,806378.0
2026-01-29 11:25:00,1769657100000000000,KQ.m@CZCE.CF,5m,14890.0,14895.0,14880.0,14885.0,2020.0,806378.0,806266.0
2026-01-29 13:30:00,1769664600000000000,KQ.m@CZCE.CF,5m,14890.0,14895.0,14870.0,14895.0,5531.0,806266.0,805230.0
2026-01-29 13:35:00,1769664900000000000,KQ.m@CZCE.CF,5m,14895.0,14910.0,14890.0,14905.0,3449.0,805230.0,805783.0
2026-01-29 13:40:00,1769665200000000000,KQ.m@CZCE.CF,5m,14905.0,14910.0,14890.0,14890.0,3659.0,805783.0,806295.0
2026-01-29 13:45:00,1769665500000000000,KQ.m@CZCE.CF,5m,14890.0,14905.0,14890.0,14895.0,3507.0,806295.0,806049.0
2026-01-29 13:50:00,1769665800000000000,KQ.m@CZCE.CF,5m,14895.0,14900.0,14875.0,14885.0,3792.0,806049.0,806561.0
2026-01-29 13:55:00,1769666100000000000,KQ.m@CZCE.CF,5m,14885.0,14915.0,14880.0,14910.0,3003.0,806561.0,806611.0
2026-01-29 14:00:00,1769666400000000000,KQ.m@CZCE.CF,5m,14910.0,14920.0,14900.0,14915.0,4515.0,806611.0,806812.0
2026-01-29 14:05:00,1769666700000000000,KQ.m@CZCE.CF,5m,14915.0,14920.0,14895.0,14895.0,2724.0,806812.0,806843.0
2026-01-29 14:10:00,1769667000000000000,KQ.m@CZCE.CF,5m,14895.0,14910.0,14895.0,14900.0,2284.0,806843.0,806783.0
2026-01-29 14:15:00,1769667300000000000,KQ.m@CZCE.CF,5m,14900.0,14905.0,14885.0,14885.0,2696.0,806783.0,806138.0
2026-01-29 14:20:00,1769667600000000000,KQ.m@CZCE.CF,5m,14885.0,14905.0,14885.0,14900.0,1597.0,806138.0,805787.0
2026-01-29 14:25:00,1769667900000000000,KQ.m@CZCE.CF,5m,14900.0,14905.0,14875.0,14875.0,3092.0,805787.0,805892.0
2026-01-29 14:30:00,1769668200000000000,KQ.m@CZCE.CF,5m,14875.0,14890.0,14870.0,14890.0,4274.0,805892.0,806068.0
2026-01-29 14:35:00,1769668500000000000,KQ.m@CZCE.CF,5m,14890.0,14910.0,14885.0,14910.0,2688.0,806068.0,806115.0
2026-01-29 14:40:00,1769668800000000000,KQ.m@CZCE.CF,5m,14910.0,14915.0,14895.0,14900.0,2233.0,806115.0,805767.0
2026-01-29 14:45:00,1769669100000000000,KQ.m@CZCE.CF,5m,14900.0,14900.0,14875.0,14890.0,3700.0,805767.0,805651.0
2026-01-29 14:50:00,1769669400000000000,KQ.m@CZCE.CF,5m,14890.0,14900.0,14885.0,14895.0,2406.0,805651.0,805264.0
2026-01-29 14:55:00,1769669700000000000,KQ.m@CZCE.CF,5m,14895.0,14915.0,14895.0,14910.0,5015.0,805264.0,805131.0
2026-01-29 21:00:00,1769691600000000000,KQ.m@CZCE.CF,5m,14910.0,14945.0,14890.0,14945.0,27167.0,805131.0,807373.0
2026-01-29 21:05:00,1769691900000000000,KQ.m@CZCE.CF,5m,14945.0,14955.0,14925.0,14940.0,11989.0,807373.0,810110.0
2026-01-29 21:10:00,1769692200000000000,KQ.m@CZCE.CF,5m,14940.0,14940.0,14880.0,14885.0,15906.0,810110.0,807871.0
2026-01-29 21:15:00,1769692500000000000,KQ.m@CZCE.CF,5m,14885.0,14890.0,14870.0,14880.0,10134.0,807871.0,806775.0
2026-01-29 21:20:00,1769692800000000000,KQ.m@CZCE.CF,5m,14880.0,14900.0,14875.0,14885.0,4001.0,806775.0,806830.0
2026-01-29 21:25:00,1769693100000000000,KQ.m@CZCE.CF,5m,14885.0,14900.0,14875.0,14880.0,3263.0,806830.0,807153.0
2026-01-29 21:30:00,1769693400000000000,KQ.m@CZCE.CF,5m,14880.0,14900.0,14875.0,14885.0,3605.0,807153.0,807120.0
2026-01-29 21:35:00,1769693700000000000,KQ.m@CZCE.CF,5m,14885.0,14890.0,14870.0,14880.0,3236.0,807120.0,807299.0
2026-01-29 21:40:00,1769694000000000000,KQ.m@CZCE.CF,5m,14880.0,14880.0,14855.0,14875.0,7288.0,807299.0,806848.0
2026-01-29 21:45:00,1769694300000000000,KQ.m@CZCE.CF,5m,14875.0,14875.0,14860.0,14865.0,3546.0,806848.0,807393.0
2026-01-29 21:50:00,1769694600000000000,KQ.m@CZCE.CF,5m,14865.0,14875.0,14835.0,14875.0,10837.0,807393.0,806052.0
2026-01-29 21:55:00,1769694900000000000,KQ.m@CZCE.CF,5m,14875.0,14875.0,14855.0,14855.0,3823.0,806052.0,805954.0
2026-01-29 22:00:00,1769695200000000000,KQ.m@CZCE.CF,5m,14855.0,14885.0,14850.0,14880.0,3744.0,805954.0,805572.0
2026-01-29 22:05:00,1769695500000000000,KQ.m@CZCE.CF,5m,14880.0,14925.0,14880.0,14905.0,8868.0,805572.0,806501.0
2026-01-29 22:10:00,1769695800000000000,KQ.m@CZCE.CF,5m,14905.0,14915.0,14885.0,14890.0,5315.0,806501.0,805972.0
2026-01-29 22:15:00,1769696100000000000,KQ.m@CZCE.CF,5m,14890.0,14895.0,14880.0,14890.0,3644.0,805972.0,805451.0
2026-01-29 22:20:00,1769696400000000000,KQ.m@CZCE.CF,5m,14890.0,14905.0,14885.0,14900.0,2460.0,805451.0,805573.0
2026-01-29 22:25:00,1769696700000000000,KQ.m@CZCE.CF,5m,14900.0,14920.0,14895.0,14920.0,4964.0,805573.0,806184.0
2026-01-29 22:30:00,1769697000000000000,KQ.m@CZCE.CF,5m,14920.0,14925.0,14895.0,14900.0,5805.0,806184.0,805945.0
2026-01-29 22:35:00,1769697300000000000,KQ.m@CZCE.CF,5m,14900.0,14930.0,14895.0,14925.0,4502.0,805945.0,806064.0
2026-01-29 22:40:00,1769697600000000000,KQ.m@CZCE.CF,5m,14925.0,14935.0,14920.0,14930.0,6456.0,806064.0,806408.0
2026-01-29 22:45:00,1769697900000000000,KQ.m@CZCE.CF,5m,14930.0,14930.0,14905.0,14915.0,5874.0,806408.0,805875.0
2026-01-29 22:50:00,1769698200000000000,KQ.m@CZCE.CF,5m,14915.0,14920.0,14885.0,14900.0,4972.0,805875.0,805179.0
2026-01-29 22:55:00,1769698500000000000,KQ.m@CZCE.CF,5m,14900.0,14910.0,14890.0,14900.0,4372.0,805179.0,803812.0
2026-01-30 09:00:00,1769734800000000000,KQ.m@CZCE.CF,5m,14890.0,14890.0,14845.0,14870.0,14276.0,803812.0,801657.0
2026-01-30 09:05:00,1769735100000000000,KQ.m@CZCE.CF,5m,14870.0,14870.0,14770.0,14815.0,30090.0,801657.0,797647.0
2026-01-30 09:10:00,1769735400000000000,KQ.m@CZCE.CF,5m,14815.0,14825.0,14785.0,14800.0,12008.0,797647.0,797099.0
2026-01-30 09:15:00,1769735700000000000,KQ.m@CZCE.CF,5m,14800.0,14825.0,14785.0,14825.0,8566.0,797099.0,796391.0
2026-01-30 09:20:00,1769736000000000000,KQ.m@CZCE.CF,5m,14825.0,14830.0,14790.0,14805.0,8313.0,796391.0,796880.0
2026-01-30 09:25:00,1769736300000000000,KQ.m@CZCE.CF,5m,14805.0,14840.0,14805.0,14820.0,7224.0,796880.0,796343.0
