datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi
2026-03-31 00:25:00,1774887900000000000,KQ.m@SHFE.cu,5m,95480.0,95500.0,95430.0,95460.0,87.0,182972.0,182958.0
2026-03-31 00:30:00,1774888200000000000,KQ.m@SHFE.cu,5m,95460.0,95500.0,95440.0,95440.0,127.0,182958.0,182939.0
2026-03-31 00:35:00,1774888500000000000,KQ.m@SHFE.cu,5m,95440.0,95490.0,95430.0,95460.0,116.0,182939.0,182935.0
2026-03-31 00:40:00,1774888800000000000,KQ.m@SHFE.cu,5m,95460.0,95550.0,95450.0,95480.0,177.0,182935.0,182952.0
2026-03-31 00:45:00,1774889100000000000,KQ.m@SHFE.cu,5m,95480.0,95490.0,95440.0,95460.0,155.0,182952.0,182925.0
2026-03-31 00:50:00,1774889400000000000,KQ.m@SHFE.cu,5m,95460.0,95490.0,95440.0,95470.0,148.0,182925.0,182940.0
2026-03-31 00:55:00,1774889700000000000,KQ.m@SHFE.cu,5m,95470.0,95470.0,95350.0,95350.0,478.0,182940.0,182876.0
2026-03-31 09:00:00,1774918800000000000,KQ.m@SHFE.cu,5m,95510.0,95690.0,95500.0,95550.0,2891.0,182876.0,182903.0
2026-03-31 09:05:00,1774919100000000000,KQ.m@SHFE.cu,5m,95550.0,95580.0,95460.0,95570.0,1027.0,182903.0,182846.0
2026-03-31 09:10:00,1774919400000000000,KQ.m@SHFE.cu,5m,95570.0,95590.0,95490.0,95560.0,1478.0,182846.0,182510.0
2026-03-31 09:15:00,1774919700000000000,KQ.m@SHFE.cu,5m,95560.0,95660.0,95560.0,95630.0,2624.0,182510.0,182699.0
2026-03-31 09:20:00,1774920000000000000,KQ.m@SHFE.cu,5m,95630.0,95690.0,95590.0,95680.0,1703.0,182699.0,182972.0
2026-03-31 09:25:00,1774920300000000000,KQ.m@SHFE.cu,5m,95680.0,95760.0,95610.0,95650.0,1961.0,182972.0,182976.0
2026-03-31 09:30:00,1774920600000000000,KQ.m@SHFE.cu,5m,95650.0,95830.0,95630.0,95800.0,2662.0,182976.0,183014.0
2026-03-31 09:35:00,1774920900000000000,KQ.m@SHFE.cu,5m,95800.0,95960.0,95780.0,95900.0,2946.0,183014.0,182907.0
2026-03-31 09:40:00,1774921200000000000,KQ.m@SHFE.cu,5m,95900.0,96000.0,95800.0,95930.0,2685.0,182907.0,183001.0
2026-03-31 09:45:00,1774921500000000000,KQ.m@SHFE.cu,5m,95930.0,95930.0,95800.0,95810.0,2298.0,183001.0,183024.0
2026-03-31 09:50:00,1774921800000000000,KQ.m@SHFE.cu,5m,95810.0,95880.0,95710.0,95820.0,1463.0,183024.0,182894.0
2026-03-31 09:55:00,1774922100000000000,KQ.m@SHFE.cu,5m,95820.0,95860.0,95670.0,95800.0,1422.0,182894.0,182894.0
2026-03-31 10:00:00,1774922400000000000,KQ.m@SHFE.cu,5m,95800.0,95830.0,95550.0,95570.0,1885.0,182894.0,182849.0
2026-03-31 10:05:00,1774922700000000000,KQ.m@SHFE.cu,5m,95570.0,95740.0,95510.0,95730.0,1249.0,182849.0,182959.0
2026-03-31 10:10:00,1774923000000000000,KQ.m@SHFE.cu,5m,95730.0,95780.0,95610.0,95640.0,779.0,182959.0,182952.0
2026-03-31 10:30:00,1774924200000000000,KQ.m@SHFE.cu,5m,95620.0,95730.0,95530.0,95560.0,1426.0,182952.0,182953.0
2026-03-31 10:35:00,1774924500000000000,KQ.m@SHFE.cu,5m,95560.0,95660.0,95490.0,95650.0,1488.0,182953.0,183060.0
2026-03-31 10:40:00,1774924800000000000,KQ.m@SHFE.cu,5m,95650.0,95650.0,95540.0,95620.0,586.0,183060.0,183191.0
2026-03-31 10:45:00,1774925100000000000,KQ.m@SHFE.cu,5m,95620.0,95640.0,95430.0,95500.0,1782.0,183191.0,183284.0
2026-03-31 10:50:00,1774925400000000000,KQ.m@SHFE.cu,5m,95500.0,95620.0,95500.0,95570.0,751.0,183284.0,183304.0
2026-03-31 10:55:00,1774925700000000000,KQ.m@SHFE.cu,5m,95570.0,95570.0,95480.0,95490.0,622.0,183304.0,183359.0
2026-03-31 11:00:00,1774926000000000000,KQ.m@SHFE.cu,5m,95490.0,95550.0,95460.0,95540.0,1084.0,183359.0,183497.0
2026-03-31 11:05:00,1774926300000000000,KQ.m@SHFE.cu,5m,95540.0,95580.0,95530.0,95560.0,764.0,183497.0,183642.0
