meta_base_bar_index,meta_base_bar_time,meta_decision_time,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_15m_volume_ratio_32,feat_15m_oi_log_change_4,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,feat_5m_1h_rv,feat_5m_4h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8,target_raw_return_h16,target_long_mfe_h16,target_short_mfe_h16
6699,2026-01-30 09:30:00,2026-01-30 09:45:00,-0.0028828848795248163,-0.006116227017436415,-0.008265994953928768,-0.011482006301809733,0.07317073170731707,1.4407658981952767,-0.00346425474307388,0.5555702330196022,-0.8314696123025453,-0.433883739117558,-0.9009688679024191,15.0,0,2,1.670400639234449e-05,4.649191882019002e-05,1.4371535368929924,-0.0028912199395618545,0.00036081544681544744,0.005790823275963495,-0.0010832281254182627,0.00036081544681544744,0.005790823275963495,-0.005065133839181717,0.00036081544681544744,0.006153865574378286
6700,2026-01-30 09:45:00,2026-01-30 10:00:00,-0.002167630906543039,-0.006488847569455558,-0.006488847569455558,-0.01329281294051654,0.022222222222222223,1.4024948697255757,-0.0056250363168679485,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,15.0,0,3,1.7123550277250912e-05,4.846612963191019e-05,1.4132385158295564,-0.0003617290688746445,0.0003615982682684424,0.003623192369420331,0.0014456092145266192,0.002167630906543157,0.003623192369420331,-0.0003617290688746445,0.002167630906543157,0.0039862346678351274
6701,2026-01-30 10:00:00,2026-01-30 10:30:00,-0.0021723397391495425,-0.006502913089513562,-0.010456197663128997,-0.014393915298168025,0.0196078431372549,1.8384536056091172,-0.006092214799936713,0.3826834323650899,-0.9238795325112867,-0.433883739117558,-0.9009688679024191,30.0,1,4,1.561061183227323e-05,5.1235771547043634e-05,1.2187275695020918,0.001448750706130563,0.0025339380074174624,0.0014508526302713187,0.0028954055696398216,0.004339970645692441,0.0014508526302713187,0.0018106106702745143,0.004339970645692441,0.0018138949286858979
6702,2026-01-30 10:30:00,2026-01-30 10:45:00,-0.0003625158640385706,-0.007585371389255968,-0.010101095986503772,-0.01511363781004782,0.05555555555555555,1.7018449477709445,-0.007482763979483664,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191,15.0,0,0,1.239364758167871e-05,5.0252502011765605e-05,0.9865098918877303,0.0039804648177147,0.004341540828137013,0.000725426219698026,0.002896453871456438,0.00470248650973122,0.000725426219698026,0.0014492756159902157,0.00470248650973122,0.0014513790646469855
6703,2026-01-30 10:45:00,2026-01-30 11:00:00,0.0018112665701695008,-0.002891219939561651,-0.009007446956998066,-0.015799251438465944,0.1509433962264151,0.9834991098553626,-0.007705413809878436,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,15.0,0,1,8.645575624005836e-06,4.749607020733437e-05,0.7281087118378716,0.001807991814143649,0.0028912199395618792,0.0003619909541792147,0.0014466548635093703,0.0028912199395618792,0.0003619909541792147,-0.0003619909541791088,0.0028912199395618792,0.0032626456348163694
6704,2026-01-30 11:00:00,2026-01-30 11:15:00,0.00036185996414328514,-0.0003617290688753272,-0.006850576638330885,-0.013654542009391868,0.16981132075471697,0.5795605572526921,-0.007834227069094979,0.19509032201612816,-0.9807852804032304,-0.433883739117558,-0.9009688679024191,15.0,0,2,6.42711277132683e-06,4.4453513150574566e-05,0.5783221451637965,0.0018073382834012778,0.0025293599754178655,0.0007238509183230779,-0.0018106106702744868,0.0025293599754178655,0.00253577386376379,-0.0010859729574061185,0.0025293599754178655,0.004350985834326132
6705,2026-01-30 11:15:00,2026-01-30 13:30:00,-0.00036185996414328514,0.0014487507061309302,-0.005054162383382632,-0.013659450336692025,0.1509433962264151,0.4286743984238748,-0.008403882630616977,-0.3826834323650892,-0.923879532511287,-0.433883739117558,-0.9009688679024191,135.0,1,3,3.6742812681043e-06,4.2435418225678505e-05,0.3463409973776029,0.0007230658304907043,0.002167630906543157,0.00036172906887455854,-0.0018099552452395303,0.002167630906543157,0.0039862346678351274,-0.0032602818228859706,0.002167630906543157,0.00471271490320093
6706,2026-01-30 13:30:00,2026-01-30 13:45:00,0.0021691982475449123,0.003980464817714413,-0.003604906571541555,-0.011490252089147113,0.2641509433962264,1.0236601174192974,-0.009668027828451997,-0.44228869021900147,-0.8968727415326881,-0.433883739117558,-0.9009688679024191,15.0,0,0,5.8904446895823565e-06,4.557989377112885e-05,0.5169336040281405,-0.0010840109462583367,0.0007220216920166442,0.0014456092145266192,-0.0028933112408074005,0.0007220216920166442,0.005431843882361601,-0.005431843882361729,0.0007220216920166442,0.006158324117727497
6707,2026-01-30 13:45:00,2026-01-30 14:00:00,-0.00036120643340176173,0.0018079918141431506,-0.0010832281254185006,-0.009349223079347269,0.24528301886792453,0.5632471077715845,-0.008695543489945834,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,15.0,0,1,5.098439781661864e-06,3.842396905612054e-05,0.5307561823418381,-0.0003613369506343235,0.0007222824438240891,0.0014461318499997134,-0.003981905713763494,0.0007222824438240891,0.005070637448959987,-0.003981905713763494,0.0007222824438240891,0.006524126076943294
6708,2026-01-30 14:00:00,2026-01-30 14:15:00,0.00036120643340176173,0.0018073382834016272,0.0014456092145263,-0.005043238354929258,0.2641509433962264,0.44411263170431997,-0.009342615079209082,-0.5555702330196023,-0.8314696123025452,-0.433883739117558,-0.9009688679024191,15.0,0,2,5.879655254317476e-06,3.3811768359851796e-05,0.6955750071089447,-0.003617948953675714,0.0003610760104223745,0.004343112147165008,-0.0018073382834013082,0.0003610760104223745,0.005431843882361601,-0.004705891037412617,0.0003610760104223745,0.006885332510344937
