meta_base_bar_index,meta_base_bar_time,meta_decision_time,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_15m_volume_ratio_32,feat_15m_oi_log_change_4,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,feat_5m_1h_rv,feat_5m_4h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8,target_raw_return_h16,target_long_mfe_h16,target_short_mfe_h16
6699,2026-04-27 22:45:00,2026-04-27 23:00:00,0.0022972672634651303,0.0,0.0003059975544079663,0.004446155273801544,0.8379888268156436,0.7865407467633998,-0.013283609009132391,-0.2588190451025207,0.9659258262890683,0.0,1.0,15.0,0,7,1.0404373760457026e-05,8.196447965458382e-05,0.5077503720784088,0.0010702546698533016,0.007771467684801204,0.00030599755440732806,0.004578762578243015,0.007771467684801204,0.00030599755440732806,0.005796233433235554,0.009288228175797053,0.00030599755440732806
6700,2026-04-27 23:00:00,2026-04-27 23:15:00,0.004426474448807838,0.003967653610293276,0.006263865870643315,0.007951112225359047,0.9521276595744692,1.6044380125422093,-0.004087671994215114,-0.19509032201612872,0.9807852804032303,0.0,1.0,15.0,0,8,2.2195096616697858e-05,9.183635456234377e-05,0.9667237652222163,-0.0018292688027781044,0.003344993235992778,0.0036618899632087773,0.0010655302020380945,0.003344993235992778,0.003814760100325138,-0.0006093845404909738,0.004861753726988686,0.003967653610293696
6701,2026-04-27 23:15:00,2026-04-27 23:30:00,-0.0007617887166606607,0.004429855254521442,0.005655345603972961,0.007803574142262626,0.8656716417910476,0.9435713216584344,-0.0017753082506111184,-0.13052619222005168,0.9914448613738104,0.0,1.0,15.0,0,9,2.7879597363144595e-05,9.796356579760013e-05,1.1383659684559002,-0.0012200703053807977,0.0018273189186985505,0.002900101246548261,0.0015229975529903374,0.005623542443649074,0.0030529713836648423,0.0045620517078423725,0.005623542443649074,0.003205864893633271
6702,2026-04-27 23:30:00,2026-04-27 23:45:00,-0.00045735194028395654,0.005504601055328351,0.0029014298433169827,0.00015249714097365086,0.8507462686567158,0.48509444659962403,0.0009031209892764736,-0.06540312923014367,0.9978589232386035,0.0,1.0,15.0,0,10,2.7691453206007167e-05,7.408392954850237e-05,1.4951395464452364,0.0007621370691292214,0.0010668293323031785,0.002595619443380743,-0.00045756120679323086,0.006080894383933208,0.002595619443380743,0.003501031051525578,0.006080894383933208,0.0027485129533490935
6703,2026-04-27 23:45:00,2026-04-28 00:00:00,-0.0021370791220105545,0.001070254669852666,0.001070254669852666,0.00045854032136993794,0.7810945273631842,0.45998630993125206,-0.0003356527832600875,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0,11,2.844070523518419e-05,7.538647897441053e-05,1.5090613394923622,0.003508507908389674,0.003965233196073348,0.0004585403213701498,0.002594431062294577,0.008217973505943724,0.0004585403213701498,0.003965233196073348,0.0086725534061879,0.0006114338313385797
6704,2026-04-28 00:00:00,2026-04-28 00:15:00,0.001526950976177055,-0.0018292688027781168,0.002138384807515159,0.001526950976177055,0.8308457711442789,0.32427277062470194,-0.0036906601194068855,0.06540312923014306,0.9978589232386035,0.7818314824680298,0.6234898018587336,15.0,0,12,1.6154763609425137e-05,7.139569136609754e-05,0.9050833909059267,0.002894799004816301,0.003199027787205457,0.0019854912975469873,0.0024382822198964014,0.0066910225297667995,0.0019854912975469873,0.0024382822198964014,0.0071456024300109704,0.0021383848075154557
6705,2026-04-28 00:15:00,2026-04-28 00:30:00,-0.0001525902192627271,-0.0012200703053801831,0.003209784949141259,0.0006105938214435724,0.8258706467661684,0.19054492962829303,-0.004594386420968988,0.13052619222005157,0.9914448613738104,0.7818314824680298,0.6234898018587336,15.0,0,13,7.0735605214973224e-06,7.064838233625034e-05,0.4004938421848514,0.0027430678583711117,0.006843612749029924,0.0018329010782839807,-0.0012215606954965152,0.006843612749029924,0.001985794588252423,0.002895240117662048,0.007298192649274083,0.001985794588252423
6706,2026-04-28 00:30:00,2026-04-28 00:45:00,0.001524855434225536,0.0007621370691293095,0.00626673812445766,0.002288155982697049,0.8633879781420761,0.3240704023426776,-0.0034103272860459555,0.19509032201612825,0.9807852804032304,0.7818314824680298,0.6234898018587336,15.0,0,14,1.1572690939170284e-05,7.732884365713646e-05,0.5986222160766669,-0.0012196982759224467,0.005318757314804004,0.0016774689408171706,0.0021308988276283647,0.005318757314804004,0.0035106500224782594,0.0021308988276283647,0.005773337215048219,0.0035106500224782594
6707,2026-04-28 00:45:00,2026-04-28 01:00:00,0.0006092917172502155,0.0035085079083900794,0.0045787625782427455,0.004884760132650712,0.8793103448275913,0.3237856509644484,-0.0003357654838804791,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,15.0,0,15,8.495792334833128e-06,6.793396316383276e-05,0.5002382866634335,-0.0009140768460951542,0.004709465597553884,0.0022867606580672705,0.0012174708549925202,0.004709465597553884,0.004119941739728343,0.015862557847609954,0.023626108337533522,0.004119941739728343
6708,2026-04-28 01:00:00,2026-04-28 01:15:00,0.0009132420726034596,0.002894799004816484,0.0010655302020383672,0.007329396072681682,0.8469387755102034,0.2762107339930331,0.0012919898438035204,0.3214394653031616,0.9469301294951057,0.7818314824680298,0.6234898018587336,15.0,0,16,8.073380216837236e-06,6.115817598741999e-05,0.5280327666082063,-0.000456516784919928,0.003796223524950479,0.003200002730670628,-0.0016749147425291293,0.003796223524950479,0.005033183812331676,0.011345708271708006,0.02271286626493,0.005033183812331676
6709,2026-04-28 01:15:00,2026-04-28 01:30:00,-0.00030432136570812673,0.0027430678583710844,0.0015229975529909012,0.007178343156963862,0.7378640776699084,1.0209234951178512,0.001576859275411735,0.3826834323650898,0.9238795325112867,0.7818314824680298,0.6234898018587336,15.0,0,17,1.1701791836579696e-05,6.196205414237042e-05,0.75541664966061,-0.00396462855386758,0.002128307279513464,0.0047288624466235605,0.0030390541548519427,0.004100544890658844,0.0047288624466235605,0.00969263986844004,0.02301718763063824,0.0047288624466235605
6710,2026-04-28 01:30:00,2026-04-28 01:45:00,-0.0024379107000678246,-0.0012196982759222763,-0.00045756120679296686,0.002443868636524016,0.5825242718446627,0.4515139039634717,0.00015526744849303498,0.4422886902190013,0.8968727415326883,0.7818314824680298,0.6234898018587336,15.0,0,18,1.201093274500224e-05,6.35134456398013e-05,0.7564340195377763,0.0033505971035508787,0.005021695099730731,0.0022909517465557624,0.003958592258318938,0.006538455590726517,0.0022909517465557624,0.012582596082119686,0.025455098330705993,0.0022909517465557624
