bar_start_time,bar_end_time,availability_time,trading_day,tdx_datetime_raw,open,high,low,close,trade,position
2025-01-02 09:00:00,2025-01-02 09:05:00,2025-01-02 09:05:00,2025-01-02,2025-01-02 09:05:00,8660.0,8818.0009765625,8626.0009765625,8796.0009765625,106470,481536
2025-01-02 09:05:00,2025-01-02 09:10:00,2025-01-02 09:10:00,2025-01-02,2025-01-02 09:10:00,8796.0009765625,8820.0009765625,8772.0009765625,8786.0009765625,66691,491060
2025-01-02 09:10:00,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02,2025-01-02 09:15:00,8786.0009765625,8792.0009765625,8764.0009765625,8788.0009765625,26784,493469
2025-01-02 09:15:00,2025-01-02 09:20:00,2025-01-02 09:20:00,2025-01-02,2025-01-02 09:20:00,8788.0009765625,8812.0009765625,8788.0009765625,8790.0009765625,27026,495789
2025-01-02 09:20:00,2025-01-02 09:25:00,2025-01-02 09:25:00,2025-01-02,2025-01-02 09:25:00,8790.0009765625,8810.0009765625,8788.0009765625,8808.0009765625,15893,496590
2025-01-02 09:25:00,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02,2025-01-02 09:30:00,8806.0009765625,8810.0009765625,8798.0009765625,8806.0009765625,9151,497579
2025-01-02 09:30:00,2025-01-02 09:35:00,2025-01-02 09:35:00,2025-01-02,2025-01-02 09:35:00,8806.0009765625,8810.0009765625,8784.0009765625,8784.0009765625,13308,497390
2025-01-02 09:35:00,2025-01-02 09:40:00,2025-01-02 09:40:00,2025-01-02,2025-01-02 09:40:00,8788.0009765625,8788.0009765625,8772.0009765625,8774.0009765625,12177,496464
2025-01-02 09:40:00,2025-01-02 09:45:00,2025-01-02 09:45:00,2025-01-02,2025-01-02 09:45:00,8776.0009765625,8802.0009765625,8766.0009765625,8800.0009765625,16621,496646
2025-01-02 09:45:00,2025-01-02 09:50:00,2025-01-02 09:50:00,2025-01-02,2025-01-02 09:50:00,8800.0009765625,8806.0009765625,8784.0009765625,8786.0009765625,12376,497022
2025-01-02 09:50:00,2025-01-02 09:55:00,2025-01-02 09:55:00,2025-01-02,2025-01-02 09:55:00,8786.0009765625,8790.0009765625,8770.0009765625,8788.0009765625,13783,497661
2025-01-02 09:55:00,2025-01-02 10:00:00,2025-01-02 10:00:00,2025-01-02,2025-01-02 10:00:00,8788.0009765625,8788.0009765625,8762.0009765625,8772.0009765625,13322,497716
2025-01-02 10:00:00,2025-01-02 10:05:00,2025-01-02 10:05:00,2025-01-02,2025-01-02 10:05:00,8772.0009765625,8782.0009765625,8768.0009765625,8782.0009765625,7852,497435
2025-01-02 10:05:00,2025-01-02 10:10:00,2025-01-02 10:10:00,2025-01-02,2025-01-02 10:10:00,8782.0009765625,8800.0009765625,8778.0009765625,8798.0009765625,12334,497931
2025-01-02 10:10:00,2025-01-02 10:15:00,2025-01-02 10:15:00,2025-01-02,2025-01-02 10:15:00,8796.0009765625,8800.0009765625,8788.0009765625,8790.0009765625,6651,498965
2025-01-02 10:30:00,2025-01-02 10:35:00,2025-01-02 10:35:00,2025-01-02,2025-01-02 10:35:00,8792.0009765625,8794.0009765625,8764.0009765625,8768.0009765625,18531,500130
2025-01-02 10:35:00,2025-01-02 10:40:00,2025-01-02 10:40:00,2025-01-02,2025-01-02 10:40:00,8766.0009765625,8772.0009765625,8752.0009765625,8758.0009765625,19863,501067
2025-01-02 10:40:00,2025-01-02 10:45:00,2025-01-02 10:45:00,2025-01-02,2025-01-02 10:45:00,8760.0009765625,8776.0009765625,8748.0009765625,8772.0009765625,16052,500113
2025-01-02 10:45:00,2025-01-02 10:50:00,2025-01-02 10:50:00,2025-01-02,2025-01-02 10:50:00,8772.0009765625,8782.0009765625,8768.0009765625,8778.0009765625,10451,499723
2025-01-02 10:50:00,2025-01-02 10:55:00,2025-01-02 10:55:00,2025-01-02,2025-01-02 10:55:00,8776.0009765625,8778.0009765625,8758.0009765625,8758.0009765625,9179,499588
2025-01-02 10:55:00,2025-01-02 11:00:00,2025-01-02 11:00:00,2025-01-02,2025-01-02 11:00:00,8758.0009765625,8772.0009765625,8758.0009765625,8768.0009765625,5649,499498
2025-01-02 11:00:00,2025-01-02 11:05:00,2025-01-02 11:05:00,2025-01-02,2025-01-02 11:05:00,8768.0009765625,8770.0009765625,8752.0009765625,8762.0009765625,11144,498530
2025-01-02 11:05:00,2025-01-02 11:10:00,2025-01-02 11:10:00,2025-01-02,2025-01-02 11:10:00,8762.0009765625,8762.0009765625,8738.0009765625,8740.0009765625,18523,499128
2025-01-02 11:10:00,2025-01-02 11:15:00,2025-01-02 11:15:00,2025-01-02,2025-01-02 11:15:00,8740.0009765625,8750.0009765625,8730.0009765625,8734.0009765625,16130,499359
2025-01-02 11:15:00,2025-01-02 11:20:00,2025-01-02 11:20:00,2025-01-02,2025-01-02 11:20:00,8732.0009765625,8734.0009765625,8694.0009765625,8698.0009765625,36609,500670
2025-01-02 11:20:00,2025-01-02 11:25:00,2025-01-02 11:25:00,2025-01-02,2025-01-02 11:25:00,8698.0009765625,8704.0009765625,8668.0009765625,8672.0009765625,45639,506156
2025-01-02 11:25:00,2025-01-02 11:30:00,2025-01-02 11:30:00,2025-01-02,2025-01-02 11:30:00,8670.0009765625,8670.0009765625,8618.0009765625,8626.0009765625,63391,509898
2025-01-02 13:30:00,2025-01-02 13:35:00,2025-01-02 13:35:00,2025-01-02,2025-01-02 13:35:00,8586.0009765625,8620.0009765625,8578.0009765625,8618.0009765625,84402,507649
2025-01-02 13:35:00,2025-01-02 13:40:00,2025-01-02 13:40:00,2025-01-02,2025-01-02 13:40:00,8616.0009765625,8624.0009765625,8608.0009765625,8622.0009765625,28979,504794
2025-01-02 13:40:00,2025-01-02 13:45:00,2025-01-02 13:45:00,2025-01-02,2025-01-02 13:45:00,8622.0009765625,8628.0009765625,8608.0009765625,8620.0009765625,22793,503385
2025-01-02 13:45:00,2025-01-02 13:50:00,2025-01-02 13:50:00,2025-01-02,2025-01-02 13:50:00,8618.0009765625,8622.0009765625,8606.0009765625,8612.0009765625,16520,502838
2025-01-02 13:50:00,2025-01-02 13:55:00,2025-01-02 13:55:00,2025-01-02,2025-01-02 13:55:00,8612.0009765625,8614.0009765625,8590.0009765625,8592.0009765625,22619,502063
2025-01-02 13:55:00,2025-01-02 14:00:00,2025-01-02 14:00:00,2025-01-02,2025-01-02 14:00:00,8592.0009765625,8608.0009765625,8588.0009765625,8596.0009765625,17870,502270
2025-01-02 14:00:00,2025-01-02 14:05:00,2025-01-02 14:05:00,2025-01-02,2025-01-02 14:05:00,8596.0009765625,8600.0009765625,8544.0009765625,8552.0009765625,56635,506874
2025-01-02 14:05:00,2025-01-02 14:10:00,2025-01-02 14:10:00,2025-01-02,2025-01-02 14:10:00,8552.0009765625,8556.0009765625,8522.0009765625,8528.0009765625,44982,513624
2025-01-02 14:10:00,2025-01-02 14:15:00,2025-01-02 14:15:00,2025-01-02,2025-01-02 14:15:00,8530.0009765625,8538.0009765625,8516.0009765625,8526.0009765625,32697,514662
2025-01-02 14:15:00,2025-01-02 14:20:00,2025-01-02 14:20:00,2025-01-02,2025-01-02 14:20:00,8524.0009765625,8530.0009765625,8506.0009765625,8510.0009765625,30342,519879
2025-01-02 14:20:00,2025-01-02 14:25:00,2025-01-02 14:25:00,2025-01-02,2025-01-02 14:25:00,8508.0009765625,8520.0009765625,8502.0009765625,8518.0009765625,19014,520457
2025-01-02 14:25:00,2025-01-02 14:30:00,2025-01-02 14:30:00,2025-01-02,2025-01-02 14:30:00,8516.0009765625,8520.0009765625,8504.0009765625,8506.0009765625,16072,520651
2025-01-02 14:30:00,2025-01-02 14:35:00,2025-01-02 14:35:00,2025-01-02,2025-01-02 14:35:00,8508.0009765625,8514.0009765625,8482.0009765625,8488.0009765625,38459,521338
2025-01-02 14:35:00,2025-01-02 14:40:00,2025-01-02 14:40:00,2025-01-02,2025-01-02 14:40:00,8488.0009765625,8490.0009765625,8464.0009765625,8472.0009765625,32729,520532
2025-01-02 14:40:00,2025-01-02 14:45:00,2025-01-02 14:45:00,2025-01-02,2025-01-02 14:45:00,8470.0009765625,8502.0009765625,8468.0009765625,8500.0009765625,29089,517636
2025-01-02 14:45:00,2025-01-02 14:50:00,2025-01-02 14:50:00,2025-01-02,2025-01-02 14:50:00,8498.0009765625,8502.0009765625,8474.0009765625,8474.0009765625,22067,516572
2025-01-02 14:50:00,2025-01-02 14:55:00,2025-01-02 14:55:00,2025-01-02,2025-01-02 14:55:00,8476.0009765625,8482.0009765625,8460.0009765625,8468.0009765625,22137,515426
2025-01-02 14:55:00,2025-01-02 15:00:00,2025-01-02 15:00:00,2025-01-02,2025-01-02 15:00:00,8468.0009765625,8486.0009765625,8468.0009765625,8474.0009765625,27485,511183
2025-01-02 21:00:00,2025-01-02 21:05:00,2025-01-02 21:05:00,2025-01-03,2025-01-03 21:05:00,8470.0,8494.0009765625,8470.0,8484.0009765625,40981,512693
2025-01-02 21:05:00,2025-01-02 21:10:00,2025-01-02 21:10:00,2025-01-03,2025-01-03 21:10:00,8484.0009765625,8508.0009765625,8482.0009765625,8508.0009765625,28495,513649
2025-01-02 21:10:00,2025-01-02 21:15:00,2025-01-02 21:15:00,2025-01-03,2025-01-03 21:15:00,8508.0009765625,8510.0009765625,8494.0009765625,8498.0009765625,25421,513837
2025-01-02 21:15:00,2025-01-02 21:20:00,2025-01-02 21:20:00,2025-01-03,2025-01-03 21:20:00,8496.0009765625,8498.0009765625,8470.0009765625,8478.0009765625,25569,514236
2025-01-02 21:20:00,2025-01-02 21:25:00,2025-01-02 21:25:00,2025-01-03,2025-01-03 21:25:00,8476.0009765625,8496.0009765625,8474.0009765625,8490.0009765625,14231,514091
2025-01-02 21:25:00,2025-01-02 21:30:00,2025-01-02 21:30:00,2025-01-03,2025-01-03 21:30:00,8492.0009765625,8492.0009765625,8472.0009765625,8474.0009765625,10984,514738
2025-01-02 21:30:00,2025-01-02 21:35:00,2025-01-02 21:35:00,2025-01-03,2025-01-03 21:35:00,8476.0009765625,8484.0009765625,8466.0009765625,8478.0009765625,22167,516511
2025-01-02 21:35:00,2025-01-02 21:40:00,2025-01-02 21:40:00,2025-01-03,2025-01-03 21:40:00,8478.0009765625,8480.0009765625,8452.0009765625,8466.0009765625,26484,517974
2025-01-02 21:40:00,2025-01-02 21:45:00,2025-01-02 21:45:00,2025-01-03,2025-01-03 21:45:00,8466.0009765625,8476.0009765625,8464.0009765625,8476.0009765625,10857,518344
