bar_start_time,bar_end_time,availability_time,trading_day,tdx_datetime_raw,open,high,low,close,trade,position
2025-01-02 09:00:00,2025-01-02 09:05:00,2025-01-02 09:05:00,2025-01-02,2025-01-02 09:05:00,19850.0,19915.0,19810.0,19905.0,16556,158328
2025-01-02 09:05:00,2025-01-02 09:10:00,2025-01-02 09:10:00,2025-01-02,2025-01-02 09:10:00,19905.0,19905.0,19865.0,19870.0,5640,158450
2025-01-02 09:10:00,2025-01-02 09:15:00,2025-01-02 09:15:00,2025-01-02,2025-01-02 09:15:00,19870.0,19870.0,19835.0,19850.0,2825,157894
2025-01-02 09:15:00,2025-01-02 09:20:00,2025-01-02 09:20:00,2025-01-02,2025-01-02 09:20:00,19850.0,19870.0,19845.0,19855.0,1882,157939
2025-01-02 09:20:00,2025-01-02 09:25:00,2025-01-02 09:25:00,2025-01-02,2025-01-02 09:25:00,19850.0,19895.0,19845.0,19885.0,2018,157854
2025-01-02 09:25:00,2025-01-02 09:30:00,2025-01-02 09:30:00,2025-01-02,2025-01-02 09:30:00,19880.0,19890.0,19870.0,19885.0,1349,157700
2025-01-02 09:30:00,2025-01-02 09:35:00,2025-01-02 09:35:00,2025-01-02,2025-01-02 09:35:00,19890.0,19905.0,19885.0,19900.0,3106,158036
2025-01-02 09:35:00,2025-01-02 09:40:00,2025-01-02 09:40:00,2025-01-02,2025-01-02 09:40:00,19900.0,19905.0,19875.0,19875.0,1762,158111
2025-01-02 09:40:00,2025-01-02 09:45:00,2025-01-02 09:45:00,2025-01-02,2025-01-02 09:45:00,19880.0,19890.0,19875.0,19880.0,751,158103
2025-01-02 09:45:00,2025-01-02 09:50:00,2025-01-02 09:50:00,2025-01-02,2025-01-02 09:50:00,19880.0,19880.0,19845.0,19850.0,1551,157588
2025-01-02 09:50:00,2025-01-02 09:55:00,2025-01-02 09:55:00,2025-01-02,2025-01-02 09:55:00,19850.0,19870.0,19835.0,19865.0,1787,157412
2025-01-02 09:55:00,2025-01-02 10:00:00,2025-01-02 10:00:00,2025-01-02,2025-01-02 10:00:00,19865.0,19875.0,19850.0,19850.0,2253,157397
2025-01-02 10:00:00,2025-01-02 10:05:00,2025-01-02 10:05:00,2025-01-02,2025-01-02 10:05:00,19855.0,19865.0,19840.0,19855.0,1334,157386
2025-01-02 10:05:00,2025-01-02 10:10:00,2025-01-02 10:10:00,2025-01-02,2025-01-02 10:10:00,19860.0,19895.0,19855.0,19890.0,2326,157648
2025-01-02 10:10:00,2025-01-02 10:15:00,2025-01-02 10:15:00,2025-01-02,2025-01-02 10:15:00,19890.0,19895.0,19870.0,19875.0,4120,157623
2025-01-02 10:30:00,2025-01-02 10:35:00,2025-01-02 10:35:00,2025-01-02,2025-01-02 10:35:00,19880.0,19895.0,19880.0,19885.0,2178,157543
2025-01-02 10:35:00,2025-01-02 10:40:00,2025-01-02 10:40:00,2025-01-02,2025-01-02 10:40:00,19880.0,19895.0,19880.0,19885.0,1382,157424
2025-01-02 10:40:00,2025-01-02 10:45:00,2025-01-02 10:45:00,2025-01-02,2025-01-02 10:45:00,19880.0,19895.0,19880.0,19890.0,889,157209
2025-01-02 10:45:00,2025-01-02 10:50:00,2025-01-02 10:50:00,2025-01-02,2025-01-02 10:50:00,19895.0,19895.0,19885.0,19895.0,733,157118
2025-01-02 10:50:00,2025-01-02 10:55:00,2025-01-02 10:55:00,2025-01-02,2025-01-02 10:55:00,19890.0,19905.0,19885.0,19885.0,1831,157190
2025-01-02 10:55:00,2025-01-02 11:00:00,2025-01-02 11:00:00,2025-01-02,2025-01-02 11:00:00,19890.0,19905.0,19885.0,19900.0,701,157247
2025-01-02 11:00:00,2025-01-02 11:05:00,2025-01-02 11:05:00,2025-01-02,2025-01-02 11:05:00,19900.0,19905.0,19890.0,19895.0,1112,157316
2025-01-02 11:05:00,2025-01-02 11:10:00,2025-01-02 11:10:00,2025-01-02,2025-01-02 11:10:00,19895.0,19905.0,19885.0,19905.0,901,157362
2025-01-02 11:10:00,2025-01-02 11:15:00,2025-01-02 11:15:00,2025-01-02,2025-01-02 11:15:00,19900.0,19905.0,19895.0,19895.0,838,157344
2025-01-02 11:15:00,2025-01-02 11:20:00,2025-01-02 11:20:00,2025-01-02,2025-01-02 11:20:00,19900.0,19905.0,19890.0,19895.0,556,157275
2025-01-02 11:20:00,2025-01-02 11:25:00,2025-01-02 11:25:00,2025-01-02,2025-01-02 11:25:00,19895.0,19900.0,19890.0,19890.0,710,157124
2025-01-02 11:25:00,2025-01-02 11:30:00,2025-01-02 11:30:00,2025-01-02,2025-01-02 11:30:00,19895.0,19895.0,19880.0,19885.0,1782,156879
2025-01-02 13:30:00,2025-01-02 13:35:00,2025-01-02 13:35:00,2025-01-02,2025-01-02 13:35:00,19885.0,19900.0,19870.0,19900.0,2567,156803
2025-01-02 13:35:00,2025-01-02 13:40:00,2025-01-02 13:40:00,2025-01-02,2025-01-02 13:40:00,19900.0,19900.0,19890.0,19895.0,1157,156757
2025-01-02 13:40:00,2025-01-02 13:45:00,2025-01-02 13:45:00,2025-01-02,2025-01-02 13:45:00,19895.0,19895.0,19885.0,19885.0,624,156582
2025-01-02 13:45:00,2025-01-02 13:50:00,2025-01-02 13:50:00,2025-01-02,2025-01-02 13:50:00,19885.0,19890.0,19870.0,19875.0,1061,156307
2025-01-02 13:50:00,2025-01-02 13:55:00,2025-01-02 13:55:00,2025-01-02,2025-01-02 13:55:00,19875.0,19890.0,19875.0,19885.0,844,156093
2025-01-02 13:55:00,2025-01-02 14:00:00,2025-01-02 14:00:00,2025-01-02,2025-01-02 14:00:00,19890.0,19900.0,19880.0,19895.0,1238,155932
2025-01-02 14:00:00,2025-01-02 14:05:00,2025-01-02 14:05:00,2025-01-02,2025-01-02 14:05:00,19895.0,19905.0,19890.0,19895.0,1535,156051
2025-01-02 14:05:00,2025-01-02 14:10:00,2025-01-02 14:10:00,2025-01-02,2025-01-02 14:10:00,19900.0,19905.0,19890.0,19905.0,663,155872
2025-01-02 14:10:00,2025-01-02 14:15:00,2025-01-02 14:15:00,2025-01-02,2025-01-02 14:15:00,19905.0,19905.0,19890.0,19890.0,868,155742
2025-01-02 14:15:00,2025-01-02 14:20:00,2025-01-02 14:20:00,2025-01-02,2025-01-02 14:20:00,19895.0,19895.0,19880.0,19890.0,669,155553
2025-01-02 14:20:00,2025-01-02 14:25:00,2025-01-02 14:25:00,2025-01-02,2025-01-02 14:25:00,19890.0,19895.0,19885.0,19885.0,333,155484
2025-01-02 14:25:00,2025-01-02 14:30:00,2025-01-02 14:30:00,2025-01-02,2025-01-02 14:30:00,19890.0,19905.0,19885.0,19900.0,861,155257
2025-01-02 14:30:00,2025-01-02 14:35:00,2025-01-02 14:35:00,2025-01-02,2025-01-02 14:35:00,19900.0,19905.0,19895.0,19895.0,768,155075
2025-01-02 14:35:00,2025-01-02 14:40:00,2025-01-02 14:40:00,2025-01-02,2025-01-02 14:40:00,19895.0,19905.0,19890.0,19895.0,828,154993
2025-01-02 14:40:00,2025-01-02 14:45:00,2025-01-02 14:45:00,2025-01-02,2025-01-02 14:45:00,19895.0,19935.0,19895.0,19935.0,5432,154177
2025-01-02 14:45:00,2025-01-02 14:50:00,2025-01-02 14:50:00,2025-01-02,2025-01-02 14:50:00,19930.0,19980.0,19925.0,19965.0,6794,153164
2025-01-02 14:50:00,2025-01-02 14:55:00,2025-01-02 14:55:00,2025-01-02,2025-01-02 14:55:00,19960.0,19980.0,19945.0,19970.0,3593,152414
2025-01-02 14:55:00,2025-01-02 15:00:00,2025-01-02 15:00:00,2025-01-02,2025-01-02 15:00:00,19965.0,19980.0,19925.0,19945.0,5126,151307
2025-01-02 21:00:00,2025-01-02 21:05:00,2025-01-02 21:05:00,2025-01-03,2025-01-03 21:05:00,19920.0,19985.0,19915.0,19980.0,7748,150765
2025-01-02 21:05:00,2025-01-02 21:10:00,2025-01-02 21:10:00,2025-01-03,2025-01-03 21:10:00,19985.0,20005.0,19980.0,20005.0,4252,150304
2025-01-02 21:10:00,2025-01-02 21:15:00,2025-01-02 21:15:00,2025-01-03,2025-01-03 21:15:00,20005.0,20020.0,19995.0,19995.0,3553,150354
2025-01-02 21:15:00,2025-01-02 21:20:00,2025-01-02 21:20:00,2025-01-03,2025-01-03 21:20:00,19995.0,20010.0,19980.0,19980.0,2071,150208
2025-01-02 21:20:00,2025-01-02 21:25:00,2025-01-02 21:25:00,2025-01-03,2025-01-03 21:25:00,19985.0,19990.0,19970.0,19980.0,1623,150052
2025-01-02 21:25:00,2025-01-02 21:30:00,2025-01-02 21:30:00,2025-01-03,2025-01-03 21:30:00,19980.0,20000.0,19980.0,19990.0,1091,149934
2025-01-02 21:30:00,2025-01-02 21:35:00,2025-01-02 21:35:00,2025-01-03,2025-01-03 21:35:00,19995.0,19995.0,19980.0,19980.0,1606,149669
2025-01-02 21:35:00,2025-01-02 21:40:00,2025-01-02 21:40:00,2025-01-03,2025-01-03 21:40:00,19980.0,20000.0,19980.0,19995.0,1112,149351
2025-01-02 21:40:00,2025-01-02 21:45:00,2025-01-02 21:45:00,2025-01-03,2025-01-03 21:45:00,20000.0,20005.0,19985.0,19990.0,910,149242
