datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi
2025-07-23 08:00:00,1753228800000000000,KQ.m@SHFE.ag,4h,9469.0,9526.0,9442.0,9522.0,216593.0,483174.0,488686.0
2025-07-23 12:00:00,1753243200000000000,KQ.m@SHFE.ag,4h,9498.0,9504.0,9460.0,9492.0,148301.0,488686.0,478279.0
2025-07-23 20:00:00,1753272000000000000,KQ.m@SHFE.ag,4h,9508.0,9519.0,9444.0,9445.0,467355.0,478279.0,489805.0
2025-07-24 00:00:00,1753286400000000000,KQ.m@SHFE.ag,4h,9445.0,9452.0,9406.0,9431.0,244774.0,489805.0,478606.0
2025-07-24 08:00:00,1753315200000000000,KQ.m@SHFE.ag,4h,9436.0,9446.0,9287.0,9302.0,368122.0,478606.0,466773.0
2025-07-24 12:00:00,1753329600000000000,KQ.m@SHFE.ag,4h,9330.0,9388.0,9323.0,9386.0,172931.0,466773.0,459484.0
2025-07-24 20:00:00,1753358400000000000,KQ.m@SHFE.ag,4h,9301.0,9386.0,9290.0,9361.0,323771.0,459484.0,463657.0
2025-07-25 00:00:00,1753372800000000000,KQ.m@SHFE.ag,4h,9361.0,9379.0,9341.0,9369.0,62089.0,463657.0,461635.0
2025-07-25 08:00:00,1753401600000000000,KQ.m@SHFE.ag,4h,9389.0,9447.0,9371.0,9385.0,232152.0,461635.0,455518.0
2025-07-25 12:00:00,1753416000000000000,KQ.m@SHFE.ag,4h,9377.0,9397.0,9361.0,9392.0,124048.0,455518.0,450827.0
2025-07-25 20:00:00,1753444800000000000,KQ.m@SHFE.ag,4h,9350.0,9369.0,9123.0,9151.0,772364.0,450827.0,421245.0
2025-07-26 00:00:00,1753459200000000000,KQ.m@SHFE.ag,4h,9151.0,9178.0,9145.0,9169.0,151742.0,421245.0,410260.0
2025-07-28 08:00:00,1753660800000000000,KQ.m@SHFE.ag,4h,9171.0,9216.0,9171.0,9186.0,182052.0,410260.0,400408.0
2025-07-28 12:00:00,1753675200000000000,KQ.m@SHFE.ag,4h,9189.0,9219.0,9183.0,9212.0,97149.0,400408.0,398421.0
2025-07-28 20:00:00,1753704000000000000,KQ.m@SHFE.ag,4h,9195.0,9216.0,9152.0,9209.0,329949.0,398421.0,405521.0
2025-07-29 00:00:00,1753718400000000000,KQ.m@SHFE.ag,4h,9209.0,9210.0,9187.0,9200.0,51381.0,405521.0,402454.0
2025-07-29 08:00:00,1753747200000000000,KQ.m@SHFE.ag,4h,9200.0,9207.0,9179.0,9202.0,114765.0,402454.0,395380.0
2025-07-29 12:00:00,1753761600000000000,KQ.m@SHFE.ag,4h,9192.0,9225.0,9192.0,9195.0,95832.0,395380.0,392743.0
2025-07-29 20:00:00,1753790400000000000,KQ.m@SHFE.ag,4h,9191.0,9256.0,9176.0,9220.0,369945.0,392743.0,404506.0
2025-07-30 00:00:00,1753804800000000000,KQ.m@SHFE.ag,4h,9220.0,9240.0,9209.0,9234.0,64487.0,404506.0,397944.0
2025-07-30 08:00:00,1753833600000000000,KQ.m@SHFE.ag,4h,9231.0,9231.0,9184.0,9215.0,135232.0,397944.0,392629.0
2025-07-30 12:00:00,1753848000000000000,KQ.m@SHFE.ag,4h,9219.0,9231.0,9187.0,9192.0,120202.0,392629.0,392370.0
2025-07-30 20:00:00,1753876800000000000,KQ.m@SHFE.ag,4h,9144.0,9145.0,9050.0,9094.0,526580.0,392370.0,392601.0
2025-07-31 00:00:00,1753891200000000000,KQ.m@SHFE.ag,4h,9094.0,9128.0,9076.0,9090.0,143091.0,392601.0,388131.0
2025-07-31 08:00:00,1753920000000000000,KQ.m@SHFE.ag,4h,9045.0,9045.0,8964.0,9016.0,329372.0,388131.0,376979.0
2025-07-31 12:00:00,1753934400000000000,KQ.m@SHFE.ag,4h,9025.0,9025.0,9000.0,9008.0,101597.0,376979.0,371110.0
2025-07-31 20:00:00,1753963200000000000,KQ.m@SHFE.ag,4h,8938.0,8965.0,8901.0,8930.0,335851.0,371110.0,379771.0
2025-08-01 00:00:00,1753977600000000000,KQ.m@SHFE.ag,4h,8930.0,8937.0,8916.0,8935.0,46448.0,379771.0,375379.0
2025-08-01 08:00:00,1754006400000000000,KQ.m@SHFE.ag,4h,8924.0,8934.0,8885.0,8911.0,123038.0,375379.0,367398.0
2025-08-01 12:00:00,1754020800000000000,KQ.m@SHFE.ag,4h,8909.0,8946.0,8904.0,8918.0,82104.0,367398.0,365193.0
2025-08-01 20:00:00,1754049600000000000,KQ.m@SHFE.ag,4h,8994.0,9032.0,8978.0,8998.0,284589.0,365193.0,379177.0
2025-08-02 00:00:00,1754064000000000000,KQ.m@SHFE.ag,4h,8998.0,9001.0,8971.0,8994.0,43711.0,379177.0,374181.0
2025-08-04 08:00:00,1754265600000000000,KQ.m@SHFE.ag,4h,8978.0,9026.0,8950.0,9017.0,118062.0,374181.0,370217.0
2025-08-04 12:00:00,1754280000000000000,KQ.m@SHFE.ag,4h,9030.0,9045.0,9013.0,9039.0,67536.0,370217.0,371051.0
2025-08-04 20:00:00,1754308800000000000,KQ.m@SHFE.ag,4h,9043.0,9097.0,9030.0,9076.0,165181.0,371051.0,379540.0
2025-08-05 00:00:00,1754323200000000000,KQ.m@SHFE.ag,4h,9076.0,9079.0,9061.0,9067.0,20970.0,379540.0,377017.0
2025-08-05 08:00:00,1754352000000000000,KQ.m@SHFE.ag,4h,9076.0,9102.0,9069.0,9084.0,68253.0,377017.0,373882.0
2025-08-05 12:00:00,1754366400000000000,KQ.m@SHFE.ag,4h,9072.0,9105.0,9071.0,9075.0,59087.0,373882.0,367528.0
2025-08-05 20:00:00,1754395200000000000,KQ.m@SHFE.ag,4h,9100.0,9196.0,9094.0,9178.0,226968.0,367528.0,378474.0
2025-08-06 00:00:00,1754409600000000000,KQ.m@SHFE.ag,4h,9178.0,9184.0,9165.0,9178.0,32702.0,378474.0,376253.0
2025-08-06 08:00:00,1754438400000000000,KQ.m@SHFE.ag,4h,9170.0,9194.0,9168.0,9192.0,68292.0,376253.0,375964.0
2025-08-06 12:00:00,1754452800000000000,KQ.m@SHFE.ag,4h,9178.0,9200.0,9176.0,9182.0,44098.0,375964.0,373376.0
2025-08-06 20:00:00,1754481600000000000,KQ.m@SHFE.ag,4h,9163.0,9209.0,9155.0,9189.0,155455.0,373376.0,379369.0
2025-08-07 00:00:00,1754496000000000000,KQ.m@SHFE.ag,4h,9189.0,9195.0,9180.0,9180.0,26530.0,379369.0,375518.0
2025-08-07 08:00:00,1754524800000000000,KQ.m@SHFE.ag,4h,9193.0,9228.0,9188.0,9224.0,79155.0,375518.0,373314.0
