datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi
2026-03-31 00:25:00,1774887900000000000,KQ.m@SHFE.al,5m,24760.0,24765.0,24755.0,24755.0,777.0,266451.0,266366.0
2026-03-31 00:30:00,1774888200000000000,KQ.m@SHFE.al,5m,24755.0,24760.0,24750.0,24755.0,1192.0,266366.0,266317.0
2026-03-31 00:35:00,1774888500000000000,KQ.m@SHFE.al,5m,24755.0,24760.0,24750.0,24755.0,560.0,266317.0,266276.0
2026-03-31 00:40:00,1774888800000000000,KQ.m@SHFE.al,5m,24755.0,24755.0,24735.0,24740.0,546.0,266276.0,266141.0
2026-03-31 00:45:00,1774889100000000000,KQ.m@SHFE.al,5m,24740.0,24745.0,24730.0,24735.0,557.0,266141.0,265984.0
2026-03-31 00:50:00,1774889400000000000,KQ.m@SHFE.al,5m,24735.0,24745.0,24725.0,24745.0,858.0,265984.0,265687.0
2026-03-31 00:55:00,1774889700000000000,KQ.m@SHFE.al,5m,24745.0,24755.0,24740.0,24745.0,1116.0,265687.0,265489.0
2026-03-31 09:00:00,1774918800000000000,KQ.m@SHFE.al,5m,24760.0,24760.0,24705.0,24730.0,8444.0,265489.0,265262.0
2026-03-31 09:05:00,1774919100000000000,KQ.m@SHFE.al,5m,24730.0,24800.0,24720.0,24795.0,10946.0,265262.0,266250.0
2026-03-31 09:10:00,1774919400000000000,KQ.m@SHFE.al,5m,24795.0,24850.0,24785.0,24810.0,12020.0,266250.0,268625.0
2026-03-31 09:15:00,1774919700000000000,KQ.m@SHFE.al,5m,24810.0,24855.0,24795.0,24810.0,8756.0,268625.0,269021.0
2026-03-31 09:20:00,1774920000000000000,KQ.m@SHFE.al,5m,24810.0,24830.0,24775.0,24820.0,6767.0,269021.0,268057.0
2026-03-31 09:25:00,1774920300000000000,KQ.m@SHFE.al,5m,24820.0,24825.0,24790.0,24810.0,4921.0,268057.0,268320.0
2026-03-31 09:30:00,1774920600000000000,KQ.m@SHFE.al,5m,24810.0,24840.0,24785.0,24795.0,7181.0,268320.0,268394.0
2026-03-31 09:35:00,1774920900000000000,KQ.m@SHFE.al,5m,24795.0,24840.0,24795.0,24835.0,5847.0,268394.0,268140.0
2026-03-31 09:40:00,1774921200000000000,KQ.m@SHFE.al,5m,24835.0,24865.0,24815.0,24820.0,5834.0,268140.0,268002.0
2026-03-31 09:45:00,1774921500000000000,KQ.m@SHFE.al,5m,24820.0,24870.0,24800.0,24855.0,7268.0,268002.0,267327.0
2026-03-31 09:50:00,1774921800000000000,KQ.m@SHFE.al,5m,24855.0,24870.0,24830.0,24835.0,4938.0,267327.0,267059.0
2026-03-31 09:55:00,1774922100000000000,KQ.m@SHFE.al,5m,24835.0,24845.0,24740.0,24785.0,8675.0,267059.0,265744.0
2026-03-31 10:00:00,1774922400000000000,KQ.m@SHFE.al,5m,24785.0,24790.0,24750.0,24780.0,4202.0,265744.0,265146.0
2026-03-31 10:05:00,1774922700000000000,KQ.m@SHFE.al,5m,24780.0,24825.0,24780.0,24800.0,3804.0,265146.0,264772.0
2026-03-31 10:10:00,1774923000000000000,KQ.m@SHFE.al,5m,24800.0,24810.0,24755.0,24765.0,4429.0,264772.0,264248.0
2026-03-31 10:30:00,1774924200000000000,KQ.m@SHFE.al,5m,24785.0,24850.0,24785.0,24815.0,9980.0,264248.0,263373.0
